Length,Frequency
8851,1
800,1
801,2
802,5
803,3
804,3
805,4
806,4
390,11
807,2
391,10
808,2
392,19
809,4
393,20
394,13
395,11
396,19
397,16
6764,1
398,11
399,14
6767,1
4670,1
4677,1
4678,1
7160,1
2580,1
7169,1
2584,1
2589,1
5071,1
5075,1
12467,1
27584,1
810,4
811,5
812,3
813,4
814,3
815,2
1300,1
816,3
1301,2
817,4
818,3
1303,2
819,1
1306,1
1307,1
6773,1
1308,2
1309,3
30562,1
4688,1
2592,1
2595,2
2599,1
5082,1
5086,1
22121,1
3400,1
3406,1
3407,1
820,6
8877,1
821,3
822,4
823,1
824,3
1310,1
825,5
10389,1
826,4
1312,2
827,5
1313,2
828,3
1314,2
829,2
6780,1
1315,2
1316,3
1317,2
1318,1
4697,1
7181,1
86461,1
5501,1
182906,1
17066,1
5097,1
3413,2
3414,1
3417,1
830,2
831,3
832,2
833,2
18760,1
834,2
1320,1
835,2
1321,1
836,2
837,2
1323,1
838,4
176149,1
1324,1
839,3
1325,2
1326,3
1327,1
1328,1
1329,2
6797,1
11204,1
7605,1
7607,1
14580,1
7196,1
7199,1
24236,1
5518,1
8000,1
3421,1
41935,1
3425,1
10815,1
8892,1
8894,1
3429,1
840,6
841,5
842,3
843,4
845,4
1331,1
846,4
1332,1
847,2
848,4
1334,1
849,1
1336,1
1337,1
119386,1
1338,1
1339,1
9294,1
16684,1
7612,1
19171,1
5520,1
12914,1
15403,1
10820,1
3431,1
3433,1
3438,1
850,4
851,4
13312,1
852,3
853,1
854,4
855,2
1340,3
856,1
1341,1
857,3
1342,2
858,3
1343,1
859,3
1344,1
1345,1
1347,2
1348,1
9712,1
1349,2
7626,1
21765,1
5532,1
8023,1
8027,1
3441,1
3447,2
860,4
861,3
862,2
863,5
864,2
1350,2
865,2
866,1
867,2
1353,1
868,1
1354,2
869,1
1356,1
1357,1
1358,2
1359,1
11234,1
165248,1
7639,1
36891,1
5546,1
3451,1
159785,1
10842,1
3456,1
82731,1
3458,1
870,4
871,3
872,5
873,2
874,1
1360,1
875,4
1361,1
876,3
1362,1
877,1
878,4
1364,1
879,1
1365,1
1366,1
1367,1
1368,1
1369,2
23873,1
7643,1
7644,1
36014,1
12941,1
5557,1
8042,1
8045,1
3461,1
3464,1
3466,1
3469,1
10859,1
881,1
882,4
883,2
884,2
1370,1
885,3
1371,2
886,2
1372,2
887,3
66740,1
888,2
1374,1
889,3
1376,1
1377,1
1378,1
1379,3
11253,1
7651,1
89422,1
5561,1
8055,1
60472,1
3472,1
3479,1
890,2
891,1
892,1
13353,1
893,3
894,3
895,2
1380,1
1381,1
897,3
898,3
1383,1
899,4
1384,2
1385,1
1386,1
1387,1
1388,1
1389,1
9759,1
7662,1
7667,1
5574,1
8060,1
12969,1
8063,1
3484,1
1800,1
1801,2
1802,1
1803,1
1804,1
1806,2
1807,1
1391,1
1809,1
1393,1
1394,1
1395,1
1397,3
1399,2
2200,1
2201,1
11279,1
2203,1
2204,1
2207,1
2209,1
7678,1
24711,1
22623,1
3903,1
3905,1
15465,1
8077,1
3496,1
20530,1
1810,1
3499,1
1811,1
1812,1
1813,1
1814,2
1816,2
1817,1
1818,1
1819,1
4302,1
4303,1
4305,1
4309,1
80689,1
2212,1
2214,1
2215,1
2217,2
2219,1
115688,1
10000,1
5596,1
10007,1
3917,1
37750,1
6402,1
1822,1
1823,1
20547,1
1826,1
1827,1
1829,1
4313,1
11704,1
11298,1
2221,1
19662,1
2223,1
2225,1
7696,1
7697,1
27221,1
3921,1
8092,1
3925,1
3927,1
3929,1
6412,1
1831,1
1832,1
1833,1
13392,1
1836,1
1837,1
1838,1
4320,1
1839,1
