Length,Frequency
2584,1
2586,1
17044,1
2589,1
5072,1
91515,1
810,1
811,5
812,4
813,2
814,5
815,4
1300,1
816,1
1301,1
817,3
1302,1
818,4
1303,2
819,1
1304,3
1305,1
6771,1
1307,1
6773,1
1308,1
4681,1
30566,1
4684,1
4687,1
7170,1
21726,1
2594,1
2597,2
5083,1
3402,1
22124,1
8872,1
820,5
821,1
822,4
823,4
824,4
1310,1
825,3
1311,3
826,3
1312,1
827,5
1313,1
828,1
1314,2
829,4
1315,1
1316,3
1317,1
1318,1
1319,1
250355,1
16667,1
4692,1
4698,1
7181,1
7188,1
5500,1
17062,1
220930,1
5509,1
3410,1
12489,1
3412,1
84376,1
3415,1
3416,1
22139,1
3419,1
830,3
831,1
832,3
833,2
10396,1
834,1
1320,1
835,3
1321,1
836,2
1322,1
837,4
838,2
1324,1
839,3
1325,1
1327,1
1328,4
9288,1
19164,1
7606,1
14580,1
182910,1
8000,1
5519,1
3420,1
8009,1
8891,1
840,4
841,2
842,5
176153,1
843,5
18770,1
844,5
1330,3
845,3
1331,2
846,1
1332,1
847,4
848,3
1334,1
849,4
1336,1
1338,1
1339,1
7610,1
7614,1
48611,1
12914,1
8013,1
3430,1
3431,1
3433,1
3436,1
3437,1
850,4
851,1
852,4
853,3
854,3
855,2
1340,1
856,3
119390,1
1341,1
857,2
1342,2
858,3
1343,2
859,2
1345,1
1347,2
9711,1
1349,2
7628,1
21769,1
5530,1
5536,1
8027,1
3442,1
3447,1
10837,1
860,4
861,1
862,4
863,5
864,3
1350,2
865,4
1351,1
866,3
1352,2
867,1
1353,1
1354,1
869,4
1355,1
1356,1
1357,1
1358,2
35194,1
11236,1
7632,1
5546,1
36895,1
3450,1
8037,1
15427,1
10844,1
159789,1
870,2
871,2
872,2
873,2
874,3
875,3
1361,1
876,5
1362,1
877,1
1363,1
878,3
1364,2
879,3
37299,1
1365,1
1366,1
1367,1
1368,1
1369,1
9733,1
23877,1
165252,1
7641,1
7642,1
7647,1
7648,1
36018,1
8046,1
3460,2
3462,1
10853,1
3464,1
880,4
881,1
882,1
883,3
126580,1
884,1
885,2
1371,1
886,3
1372,1
887,3
1373,3
888,2
1374,1
1375,2
1376,1
1377,1
1379,1
11251,1
11254,1
7651,1
5560,1
5562,1
5565,1
22607,1
10862,1
3473,2
3479,1
13350,1
890,1
891,1
892,2
893,3
894,2
895,3
896,1
1381,2
897,2
898,2
1383,1
899,2
1384,2
1386,1
1387,1
1388,1
1389,1
7664,1
12965,1
5577,1
8060,1
5579,1
15450,1
3482,1
15458,1
3488,1
1801,1
1802,1
1803,1
1804,2
1805,1
1390,1
1808,1
1391,1
1393,1
1394,1
1399,2
9762,1
11271,1
9764,1
2201,1
2203,1
2204,1
2205,1
2207,1
24717,1
5582,1
3901,1
3904,1
3906,1
3909,1
3498,1
1810,1
1811,1
1812,1
1813,2
1816,1
1818,1
13377,1
1819,1
4302,1
4308,1
2211,1
19653,1
2214,2
2217,1
2218,1
5592,1
5598,1
8080,1
41126,1
3912,1
8086,1
3917,1
8088,1
3918,1
6401,1
20540,1
6407,1
1821,1
1823,2
1825,2
1828,1
1829,1
13389,1
4313,1
11705,1
136273,1
11290,1
4319,1
2222,1
2225,2
7691,1
2227,1
2229,1
115692,1
12103,1
10011,1
12997,1
3922,1
8095,1
3929,1
13806,1
1831,1
1834,2
1835,1
1837,1
4320,1
13399,1
