Length,Frequency
3403,1
3408,1
10381,1
820,4
821,4
822,5
823,1
825,4
1311,1
826,3
1312,2
827,2
1313,1
828,3
1314,1
829,2
1315,1
1317,2
1318,2
1319,1
4693,1
7183,1
86469,1
5509,1
220934,1
3413,1
8880,1
3417,1
3418,1
830,3
831,4
832,2
8889,1
833,1
834,2
835,2
836,3
1322,1
837,4
838,3
1324,2
839,2
1325,1
1326,1
1328,1
1329,2
6795,1
7600,1
7602,1
7190,1
14582,1
48190,1
12904,1
12493,1
8006,1
3421,1
3424,1
8893,1
10819,1
840,3
841,3
842,3
843,5
844,2
1330,2
845,3
1331,1
846,3
1332,1
847,4
1333,2
18774,1
848,5
1334,1
849,4
1336,1
1337,2
1338,1
11214,1
30597,1
19173,1
7616,1
48613,1
5523,1
8015,1
22152,1
15407,1
3432,1
3433,1
3434,1
3437,1
850,6
851,2
852,4
853,2
854,3
855,2
1340,2
856,2
1341,1
857,2
858,1
1343,1
859,3
1344,2
119394,1
1345,1
1347,1
1348,1
1349,3
9715,1
5530,1
17094,1
3447,1
860,1
861,1
862,5
863,2
864,4
1350,1
865,3
1351,3
866,1
867,3
1353,1
868,2
1354,3
869,2
1356,1
1357,2
1358,1
1359,1
9728,1
11237,1
81030,1
5540,1
5547,1
8031,1
36899,1
3452,1
3453,1
10845,1
3459,1
870,2
871,2
872,2
873,4
82739,1
874,1
875,2
1361,1
876,2
1362,1
877,2
878,3
1364,1
879,2
1365,1
1366,1
1367,1
1368,2
1369,1
26364,1
21781,1
5554,1
12948,1
3460,1
159793,1
3462,1
3464,2
3466,1
10859,1
880,5
881,2
882,2
883,2
884,3
1370,1
885,2
1371,1
13347,1
886,2
1372,1
887,1
126584,1
888,1
1374,1
889,2
1376,1
1377,4
1378,1
1379,2
66748,1
23881,1
7651,1
31443,1
5565,1
5569,1
8052,1
3470,1
3477,1
890,3
891,2
892,2
893,1
894,1
895,3
1380,1
13356,1
896,3
897,3
898,2
1383,2
899,3
1385,1
1387,2
1388,1
1389,1
11265,1
9758,1
7663,1
7665,1
5573,1
60480,1
8066,1
8068,1
3482,1
3484,1
10875,1
1802,1
13361,1
1803,1
1804,1
1805,1
1806,1
1390,1
1808,1
1391,1
1392,1
1393,1
1394,2
9766,1
9767,1
2203,1
2205,1
2206,1
2208,1
5583,1
22621,1
3903,1
15465,1
3908,1
22629,1
3492,1
15469,1
1810,1
1811,1
1812,1
1814,1
1815,2
1817,1
1818,1
4302,1
4306,1
2211,2
2213,1
2215,1
7681,1
2216,1
2217,1
19658,1
7683,1
2219,1
24721,1
17566,1
8080,1
3912,1
10008,1
3917,1
8088,1
3918,1
6400,1
46599,1
10893,1
1820,2
1822,1
20544,1
1824,1
1826,1
1827,2
1829,2
4313,1
4317,1
4319,1
136277,1
9789,1
2224,1
7691,1
2227,1
2229,1
115696,1
3921,1
6415,1
1831,1
1835,1
1836,1
1837,1
4320,1
