Length,Frequency
5095,1
39341,1
60413,1
3410,1
5099,1
3411,1
12489,1
3414,1
3417,1
830,1
831,1
832,2
833,5
834,2
1320,1
835,2
10398,1
1321,3
836,3
1322,1
837,2
1323,1
838,6
1324,2
839,3
59530,1
1325,2
1326,3
1327,1
1328,1
1329,2
6799,1
7601,1
19166,1
5511,1
3425,1
3428,1
3429,1
841,1
842,2
843,3
844,2
1330,2
845,5
846,1
1332,2
847,1
1333,2
848,5
849,3
1335,1
1336,1
1337,1
1338,2
1339,3
9296,1
57459,1
103879,1
5525,1
5529,1
3435,1
41946,1
3437,1
3438,1
850,1
851,2
852,3
853,4
854,2
855,4
1340,1
856,3
1341,3
857,2
1342,1
858,4
1343,1
859,3
1344,1
1345,4
1347,2
1348,2
1349,1
9715,1
5533,1
5538,1
15410,1
8026,1
3441,1
3443,1
3445,1
3446,1
10836,1
3449,1
82723,1
860,4
861,3
862,3
25951,1
863,3
864,3
1350,1
865,3
1351,1
866,2
1352,1
867,3
1353,2
868,3
1354,3
869,4
1355,3
1356,2
1357,2
1359,1
19603,1
258764,1
21772,1
17511,1
120703,1
3458,1
3459,1
870,2
871,2
872,3
873,2
874,2
875,2
1361,2
876,2
877,4
1363,1
878,2
879,5
1365,1
1366,2
1367,2
1368,1
1369,1
11243,1
7648,1
5555,1
3460,1
3462,1
3464,1
880,1
881,2
882,2
883,3
884,2
885,3
1371,2
886,3
1372,2
887,2
1373,2
888,3
889,4
1375,1
1376,3
1377,1
1378,1
1379,1
11257,1
5561,1
3472,1
15448,1
3475,1
3478,1
890,3
891,1
892,4
893,5
894,6
895,1
1380,2
896,4
1381,1
897,3
1382,1
898,2
1383,2
899,3
1384,2
1385,1
1386,1
1387,1
9751,1
1388,2
1389,1
28478,1
9759,1
40290,1
7669,1
24290,1
5573,1
22611,1
8067,1
3484,1
1800,1
3489,1
1801,2
37737,1
1803,2
1804,1
44484,1
1806,1
1807,1
1390,1
1808,1
1809,2
1392,1
78509,1
1394,3
1395,1
1396,1
1397,1
1398,2
1399,1
2205,2
2206,1
2207,2
2209,1
12976,1
3901,1
3903,1
3491,1
3909,1
3494,1
10883,1
3498,1
1810,1
3499,1
1811,1
1812,2
1813,2
1815,1
1816,3
1818,1
4300,1
4306,1
2210,1
2211,1
2212,1
7680,1
2215,1
2216,1
2218,1
2219,1
5592,1
282378,1
27212,1
3912,1
3914,1
3916,1
6401,1
1822,2
1826,1
1827,1
1828,2
4311,1
4313,1
9781,1
4317,1
4319,1
2220,1
38156,1
2221,1
2223,1
2227,2
24730,1
31488,1
3921,1
49500,1
8092,1
3928,1
6412,1
13805,1
1830,1
1831,1
1832,2
1834,1
1836,1
1837,1
1838,1
4320,1
1839,1
4322,2
