Length,Frequency
14556,1
2581,1
7168,1
2586,1
2587,1
2588,2
5075,1
84350,1
810,4
811,5
812,3
813,1
10376,1
814,2
815,5
1300,2
816,5
1301,1
817,3
818,5
1303,1
819,4
1305,2
1306,1
1307,1
1308,1
1309,1
4680,1
16658,1
4686,1
4688,1
2590,1
93614,1
7179,1
2592,1
14569,1
2594,1
2595,1
2599,1
5082,1
3400,1
3406,1
820,2
821,3
822,5
823,2
824,4
1310,3
825,2
826,1
1312,1
827,3
828,4
829,4
6780,1
1315,1
97804,1
1316,1
1317,2
1318,2
1319,3
6785,1
30573,1
4694,1
7187,1
79718,1
5504,1
5096,1
12486,1
3410,1
8880,1
3415,1
3419,1
830,1
831,3
832,1
833,2
834,2
1320,1
835,2
836,3
837,1
1323,1
838,3
1324,2
839,4
1325,1
1326,2
1327,1
1328,2
1329,1
9285,1
38954,1
7197,1
5513,1
5518,1
8005,1
12497,1
3425,1
3429,1
13301,1
840,2
841,5
842,4
843,5
844,2
1330,2
845,1
1331,1
846,4
1332,1
847,1
1333,1
848,5
1334,3
849,2
1335,2
1336,4
1338,2
119387,1
1339,1
9704,1
19177,1
60433,1
8018,1
22153,1
3432,1
3437,1
10827,1
850,3
176161,1
851,3
852,3
853,3
854,4
855,4
1340,1
856,2
1341,2
857,4
1342,2
858,2
1343,1
859,2
37279,1
1344,2
1345,2
1346,1
1347,1
1348,1
1349,1
7627,1
5532,1
8025,1
15415,1
3441,1
3446,1
3449,1
860,2
861,3
862,3
863,3
864,3
1350,1
865,2
1351,1
866,3
867,3
1353,1
868,3
1354,1
869,3
1355,4
1356,1
1357,3
1358,2
1359,2
11232,1
9726,1
57479,1
12932,1
5549,1
8030,1
8036,1
3453,1
3456,1
3457,1
870,3
13332,1
871,2
872,3
873,3
874,3
1360,1
875,2
1361,3
876,3
1362,1
877,3
1363,1
878,3
1364,3
879,4
1365,4
1366,2
1367,1
1368,1
1369,1
7646,1
31435,1
5555,1
3462,1
3467,1
10858,1
3469,1
880,3
44462,1
881,3
882,3
25971,1
883,4
884,4
885,2
1371,4
886,1
1372,1
887,3
1373,1
888,2
1374,2
889,3
1376,1
1377,2
1378,1
11253,1
33530,1
7650,1
17531,1
5565,1
8052,1
22608,1
10861,1
3472,1
3474,1
3477,1
890,2
891,2
892,1
893,2
894,4
895,5
1380,1
896,2
1381,2
897,1
898,2
1383,1
899,3
1384,1
1385,2
1386,1
9751,1
1388,1
1389,2
11265,1
23893,1
7660,1
40290,1
5573,1
8062,1
15452,1
8069,1
3482,1
3486,1
3488,1
1800,1
3489,1
1801,1
1802,1
1804,1
1806,2
1390,1
1808,2
1391,1
1809,1
1392,2
1395,1
1396,1
1397,1
1398,1
2201,1
2206,1
2207,2
7678,1
7679,1
5580,1
27209,1
3903,1
8076,1
3907,1
3494,1
3496,1
1810,1
1812,1
1813,1
1814,2
1815,2
1819,1
4300,1
9774,1
11282,1
28498,1
2211,1
2213,1
2215,1
2216,1
2218,1
2219,2
5590,1
58331,1
10003,1
3912,1
3918,1
6404,1
20542,1
1821,1
37757,1
1822,1
1824,1
1826,1
1829,1
61319,1
4316,1
158551,1
2220,1
2222,1
2224,1
2227,2
2229,1
7699,1
8502,1
39852,1
10012,1
120768,1
3921,1
3923,1
8097,1
3928,1
3929,1
1830,1
6418,1
1831,1
13390,1
1832,1
1833,1
1836,1
78535,1
1837,1
102672,1
4320,1
