3 & 4 are the exact same																																										
																																										
3											4											2											1									
K02316	1.366666667	1.470852018	1.521276596	1.523364486	1.448916409	1.415384615	1.280898876	1.396226415	1.412322275		K02316	1.366666667	1.470852018	1.521276596	1.523364486	1.448916409	1.415384615	1.280898876	1.396226415	1.412322275		K02316	1.445378151	1.556561086	1.630434783	1.636363636	1.536050157	1.5078125	1.367816092	1.480769231	1.492822967		K02316	0.943661972	1.104247104	1	0.970149254	0.87254902	0.971962617	0.849056604	1.25	1.038461538
K02318	0	0	0	0	0.00619195	0	0.011235955	0.037735849	0.009478673		K02318	0	0	0	0	0.00619195	0	0.011235955	0.037735849	0.009478673		K02318	0	0	0	0	0.006269592	0	0.011494253	0.038461538	0.009569378		K02318	0	0	0	0	0.004901961	0	0.009433962	0.035714286	0.007692308
K02320	0.066666667	0.01793722	0	0	0	0.007692308	0	0.037735849	0		K02320	0.066666667	0.01793722	0	0	0	0.007692308	0	0.037735849	0		K02320	0.067226891	0.018099548	0	0	0	0.0078125	0	0.038461538	0		K02320	0.056338028	0.015444015	0	0	0	0.00623053	0	0.035714286	0
K02324	0.166666667	0.053811659	0	0	0	0	0.02247191	0.113207547	0.018957346		K02324	0.166666667	0.053811659	0	0	0	0	0.02247191	0.113207547	0.018957346		K02324	0.168067227	0.054298643	0	0	0	0	0.022988506	0.115384615	0.019138756		K02324	0.14084507	0.046332046	0	0	0	0	0.018867925	0.107142857	0.015384615
K02327	0.116666667	0.01793722	0	0	0.00619195	0	0.078651685	0.018867925	0		K02327	0.116666667	0.01793722	0	0	0.00619195	0	0.078651685	0.018867925	0		K02327	0.117647059	0.018099548	0	0	0.006269592	0	0.08045977	0.019230769	0		K02327	0.098591549	0.015444015	0	0	0.004901961	0	0.066037736	0.017857143	0
K02335	2.15	2.062780269	1.936170213	2.177570093	2.334365325	2.184615385	2.168539326	1.41509434	2.312796209		K02335	2.15	2.062780269	1.936170213	2.177570093	2.334365325	2.184615385	2.168539326	1.41509434	2.312796209		K02335	2.268907563	2.180995475	2.065217391	2.33492823	2.476489028	2.3203125	2.32183908	1.5	2.449760766		K02335	1.211267606	1.328185328	1.035714286	1.134328358	1.117647059	1.246105919	1.169811321	1.178571429	1.438461538
K02337	2.933333333	2.304932735	2.819148936	2.897196262	2.897832817	2.676923077	2.820224719	1.716981132	3.251184834		K02337	2.933333333	2.304932735	2.819148936	2.897196262	2.897832817	2.676923077	2.820224719	1.716981132	3.251184834		K02337	2.957983193	2.325791855	2.880434783	2.966507177	2.934169279	2.71875	2.885057471	1.75	3.282296651		K02337	2.478873239	1.984555985	2.366071429	2.313432836	2.294117647	2.168224299	2.367924528	1.625	2.638461538
K02338	0.733333333	0.968609865	0.808510638	0.785046729	0.947368421	0.876923077	0.820224719	1.037735849	1.033175355		K02338	0.733333333	0.968609865	0.808510638	0.785046729	0.947368421	0.876923077	0.820224719	1.037735849	1.033175355		K02338	0.756302521	1.013574661	0.858695652	0.832535885	0.996865204	0.921875	0.862068966	1.096153846	1.081339713		K02338	0.633802817	0.849420849	0.669642857	0.634328358	0.75	0.741433022	0.688679245	0.982142857	0.907692308
K02339	0	0.00896861	0	0.028037383	0.018575851	0.015384615	0.033707865	0.018867925	0		K02339	0	0.00896861	0	0.028037383	0.018575851	0.015384615	0.033707865	0.018867925	0		K02339	0	0.009049774	0	0.028708134	0.018808777	0.015625	0.034482759	0.019230769	0		K02339	0	0.007722008	0	0.029850746	0.019607843	0.012461059	0.037735849	0.017857143	0
K02340	0.083333333	0.107623318	0.053191489	0.093457944	0.092879257	0.107692308	0.112359551	0.132075472	0.170616114		K02340	0.083333333	0.107623318	0.053191489	0.093457944	0.092879257	0.107692308	0.112359551	0.132075472	0.170616114		K02340	0.084033613	0.108597285	0.054347826	0.09569378	0.094043887	0.109375	0.114942529	0.134615385	0.172248804		K02340	0.070422535	0.092664093	0.044642857	0.074626866	0.073529412	0.093457944	0.094339623	0.125	0.153846154
K02341	0.35	0.403587444	0.361702128	0.327102804	0.315789474	0.407692308	0.460674157	0.452830189	0.293838863		K02341	0.35	0.403587444	0.361702128	0.327102804	0.315789474	0.407692308	0.460674157	0.452830189	0.293838863		K02341	0.369747899	0.425339367	0.380434783	0.344497608	0.332288401	0.4296875	0.494252874	0.480769231	0.306220096		K02341	0.309859155	0.362934363	0.3125	0.28358209	0.264705882	0.361370717	0.41509434	0.428571429	0.269230769
K02342	0.816666667	0.780269058	0.638297872	0.61682243	0.328173375	0.561538462	0.640449438	0.603773585	0.379146919		K02342	0.816666667	0.780269058	0.638297872	0.61682243	0.328173375	0.561538462	0.640449438	0.603773585	0.379146919		K02342	0.823529412	0.787330317	0.652173913	0.631578947	0.332288401	0.5703125	0.655172414	0.615384615	0.38277512		K02342	0.690140845	0.671814672	0.535714286	0.492537313	0.259803922	0.45482866	0.537735849	0.571428571	0.307692308
K02343	1.433333333	1.569506726	1.372340426	1.271028037	1.529411765	1.461538462	1.382022472	1.547169811	1.772511848		K02343	1.433333333	1.569506726	1.372340426	1.271028037	1.529411765	1.461538462	1.382022472	1.547169811	1.772511848		K02343	1.445378151	1.583710407	1.402173913	1.301435407	1.548589342	1.484375	1.413793103	1.576923077	1.789473684		K02343	1.211267606	1.351351351	1.151785714	1.014925373	1.210784314	1.183800623	1.160377358	1.464285714	1.438461538
K02346	0.683333333	0.600896861	0.64893617	0.635514019	0.848297214	0.707692308	0.573033708	0.698113208	0.853080569		K02346	0.683333333	0.600896861	0.64893617	0.635514019	0.848297214	0.707692308	0.573033708	0.698113208	0.853080569		K02346	0.722689076	0.633484163	0.695652174	0.679425837	0.896551724	0.75	0.609195402	0.730769231	0.899521531		K02346	0.577464789	0.517374517	0.526785714	0.507462687	0.656862745	0.591900312	0.471698113	0.660714286	0.738461538
K02347	0	0.00896861	0	0.009345794	0.012383901	0.007692308	0	0	0.028436019		K02347	0	0.00896861	0	0.009345794	0.012383901	0.007692308	0	0	0.028436019		K02347	0	0.009049774	0	0.009569378	0.012539185	0.0078125	0	0	0.028708134		K02347	0	0	0	0	0.004901961	0	0	0	0.015384615
K02348	0	0.00896861	0.021276596	0.009345794	0.012383901	0.015384615	0	0.037735849	0.018957346		K02348	0	0.00896861	0.021276596	0.009345794	0.012383901	0.015384615	0	0.037735849	0.018957346		K02348	0	0.009049774	0.02173913	0.009569378	0.012539185	0.015625	0	0.038461538	0.019138756		K02348	0	0.007722008	0.017857143	0.007462687	0.009803922	0.012461059	0	0.035714286	0.015384615
K02349	0.033333333	0.00896861	0	0	0	0.007692308	0.011235955	0	0.009478673		K02349	0.033333333	0.00896861	0	0	0	0.007692308	0.011235955	0	0.009478673		K02349	0.033613445	0.009049774	0	0	0	0.0078125	0.011494253	0	0.009569378		K02349	0.028169014	0.007722008	0	0	0	0.00623053	0.009433962	0	0.007692308
K02350	0.066666667	0.00896861	0	0	0	0	0.011235955	0.018867925	0		K02350	0.066666667	0.00896861	0	0	0	0	0.011235955	0.018867925	0		K02350	0.067226891	0.009049774	0	0	0	0	0.011494253	0.019230769	0		K02350	0.056338028	0.007722008	0	0	0	0	0.009433962	0.017857143	0
K02352	0.016666667	0.01793722	0.031914894	0.018691589	0.00619195	0.007692308	0.011235955	0	0.009478673		K02352	0.016666667	0.01793722	0.031914894	0.018691589	0.00619195	0.007692308	0.011235955	0	0.009478673		K02352	0.016806723	0.018099548	0.032608696	0.019138756	0.006269592	0.0078125	0.011494253	0	0.009569378		K02352	0.014084507	0.015444015	0.026785714	0.014925373	0.004901961	0.00623053	0.009433962	0	0.007692308
K02355	3.616666667	3.533632287	3.819148936	3.710280374	3.950464396	3.976923077	3.842696629	2.698113208	3.990521327		K02355	3.616666667	3.533632287	3.819148936	3.710280374	3.950464396	3.976923077	3.842696629	2.698113208	3.990521327		K02355	3.56302521	3.49321267	3.815217391	3.722488038	3.918495298	3.953125	3.850574713	2.692307692	3.942583732		K02355	2.295774648	2.486486486	2.321428571	2.149253731	2.166666667	2.529595016	2.330188679	2.357142857	2.715384615
K02356	1.05	0.959641256	0.914893617	0.91588785	0.978328173	0.992307692	1.033707865	1.018867925	0.928909953		K02356	1.05	0.959641256	0.914893617	0.91588785	0.978328173	0.992307692	1.033707865	1.018867925	0.928909953		K02356	0.991596639	0.914027149	0.880434783	0.880382775	0.934169279	0.953125	1	0.980769231	0.880382775		K02356	1.14084507	0.988416988	0.973214286	0.962686567	1.039215686	1.040498442	1.103773585	1.017857143	0.969230769
K02357	1.15	0.968609865	1	0.925233645	1.120743034	1.1	1.011235955	0.905660377	1.052132701		K02357	1.15	0.968609865	1	0.925233645	1.120743034	1.1	1.011235955	0.905660377	1.052132701		K02357	1.142857143	0.959276018	1.010869565	0.928229665	1.122257053	1.1015625	1.022988506	0.903846154	1.043062201		K02357	1.098591549	0.911196911	0.928571429	0.850746269	1.009803922	1.021806854	0.962264151	0.892857143	1
K02358	1.333333333	1.488789238	1.574468085	1.53271028	1.59752322	1.407692308	1.617977528	1	1.55450237		K02358	1.333333333	1.488789238	1.574468085	1.53271028	1.59752322	1.407692308	1.617977528	1	1.55450237		K02358	1.260504202	1.42081448	1.52173913	1.483253589	1.529780564	1.3515625	1.563218391	0.961538462	1.483253589		K02358	1.112676056	1.281853282	1.276785714	1.208955224	1.225490196	1.158878505	1.339622642	0.946428571	1.330769231
K02361	0.25	0.161434978	0.14893617	0.140186916	0.074303406	0.161538462	0.112359551	0.150943396	0.142180095		K02361	0.25	0.161434978	0.14893617	0.140186916	0.074303406	0.161538462	0.112359551	0.150943396	0.142180095		K02361	0.25210084	0.162895928	0.152173913	0.14354067	0.07523511	0.1640625	0.114942529	0.153846154	0.14354067		K02361	0.197183099	0.131274131	0.116071429	0.104477612	0.053921569	0.124610592	0.08490566	0.125	0.115384615
K02363	0.016666667	0.00896861	0	0	0	0	0	0	0		K02363	0.016666667	0.00896861	0	0	0	0	0	0	0		K02363	0	0	0	0	0	0	0	0	0		K02363	0	0	0	0	0	0	0	0	0
K02364	0.016666667	0.053811659	0.106382979	0.046728972	0.13003096	0.046153846	0.02247191	0.018867925	0.142180095		K02364	0.016666667	0.053811659	0.106382979	0.046728972	0.13003096	0.046153846	0.02247191	0.018867925	0.142180095		K02364	0	0.045248869	0.097826087	0.038277512	0.12539185	0.0390625	0.011494253	0	0.133971292		K02364	0	0.030888031	0.044642857	0.014925373	0.053921569	0.018691589	0.009433962	0	0.076923077
K02365	0.016666667	0	0	0	0.00619195	0	0	0.018867925	0		K02365	0.016666667	0	0	0	0.00619195	0	0	0.018867925	0		K02365	0.016806723	0	0	0	0.006269592	0	0	0.019230769	0		K02365	0.014084507	0	0	0	0.004901961	0	0	0.017857143	0
K02371	0.4	0.304932735	0.340425532	0.345794393	0.39628483	0.384615385	0.224719101	0.320754717	0.606635071		K02371	0.4	0.304932735	0.340425532	0.345794393	0.39628483	0.384615385	0.224719101	0.320754717	0.606635071		K02371	0.386554622	0.28959276	0.336956522	0.33492823	0.388714734	0.375	0.218390805	0.307692308	0.593301435		K02371	0.352112676	0.27027027	0.294642857	0.291044776	0.328431373	0.330218069	0.198113208	0.303571429	0.523076923
K02372	0.516666667	0.475336323	0.425531915	0.420560748	0.513931889	0.5	0.393258427	0.339622642	0.492890995		K02372	0.516666667	0.475336323	0.425531915	0.420560748	0.513931889	0.5	0.393258427	0.339622642	0.492890995		K02372	0.487394958	0.461538462	0.413043478	0.411483254	0.495297806	0.484375	0.379310345	0.326923077	0.4784689		K02372	0.591549296	0.501930502	0.473214286	0.470149254	0.588235294	0.548286604	0.443396226	0.339285714	0.538461538
K02377	0.9	0.69058296	0.904255319	0.738317757	0.80495356	0.661538462	0.550561798	0.509433962	0.568720379		K02377	0.9	0.69058296	0.904255319	0.738317757	0.80495356	0.661538462	0.550561798	0.509433962	0.568720379		K02377	0.924369748	0.705882353	0.934782609	0.765550239	0.827586207	0.6796875	0.574712644	0.519230769	0.583732057		K02377	0.802816901	0.617760618	0.794642857	0.626865672	0.676470588	0.573208723	0.481132075	0.482142857	0.5
K02379	0.016666667	0.02690583	0.031914894	0.018691589	0.018575851	0.038461538	0.011235955	0.018867925	0.028436019		K02379	0.016666667	0.02690583	0.031914894	0.018691589	0.018575851	0.038461538	0.011235955	0.018867925	0.028436019		K02379	0.016806723	0.027149321	0.032608696	0.019138756	0.018808777	0.0390625	0.011494253	0.019230769	0.028708134		K02379	0.014084507	0.023166023	0.026785714	0.014925373	0.014705882	0.031152648	0.009433962	0.017857143	0.023076923
K02381	0	0.01793722	0.031914894	0.009345794	0.012383901	0	0	0	0.037914692		K02381	0	0.01793722	0.031914894	0.009345794	0.012383901	0	0	0	0.037914692		K02381	0	0.018099548	0.032608696	0.009569378	0.012539185	0	0	0	0.038277512		K02381	0	0.015444015	0.026785714	0.007462687	0.009803922	0	0	0	0.030769231
K02385	0	0.00896861	0	0.009345794	0.024767802	0.023076923	0	0	0.009478673		K02385	0	0.00896861	0	0.009345794	0.024767802	0.023076923	0	0	0.009478673		K02385	0	0	0	0	0.018808777	0.015625	0	0	0		K02385	0	0.007722008	0	0.007462687	0.029411765	0.024922118	0	0	0.007692308
K02387	0	0.071748879	0.031914894	0.028037383	0.13003096	0.053846154	0.04494382	0.150943396	0.028436019		K02387	0	0.071748879	0.031914894	0.028037383	0.13003096	0.053846154	0.04494382	0.150943396	0.028436019		K02387	0	0.07239819	0.032608696	0.028708134	0.131661442	0.0546875	0.045977011	0.153846154	0.028708134		K02387	0	0.077220077	0.035714286	0.029850746	0.151960784	0.056074766	0.047169811	0.142857143	0.030769231
K02388	0.016666667	0.152466368	0.191489362	0.102803738	0.365325077	0.1	0.08988764	0.188679245	0.066350711		K02388	0.016666667	0.152466368	0.191489362	0.102803738	0.365325077	0.1	0.08988764	0.188679245	0.066350711		K02388	0	0.14479638	0.184782609	0.09569378	0.363636364	0.09375	0.08045977	0.173076923	0.057416268		K02388	0.014084507	0.162162162	0.214285714	0.111940299	0.421568627	0.105919003	0.103773585	0.178571429	0.069230769
K02389	0.016666667	0.071748879	0.042553191	0.046728972	0.111455108	0.046153846	0.04494382	0.132075472	0.037914692		K02389	0.016666667	0.071748879	0.042553191	0.046728972	0.111455108	0.046153846	0.04494382	0.132075472	0.037914692		K02389	0.016806723	0.07239819	0.043478261	0.04784689	0.112852665	0.046875	0.045977011	0.134615385	0.038277512		K02389	0.014084507	0.069498069	0.035714286	0.044776119	0.112745098	0.043613707	0.047169811	0.125	0.038461538
K02390	0.033333333	0.179372197	0.265957447	0.186915888	0.513931889	0.169230769	0.191011236	0.339622642	0.075829384		K02390	0.033333333	0.179372197	0.265957447	0.186915888	0.513931889	0.169230769	0.191011236	0.339622642	0.075829384		K02390	0.016806723	0.171945701	0.260869565	0.181818182	0.514106583	0.1640625	0.183908046	0.326923077	0.066985646		K02390	0.014084507	0.146718147	0.196428571	0.134328358	0.357843137	0.130841121	0.141509434	0.303571429	0.061538462
K02391	0	0.107623318	0.106382979	0.037383178	0.210526316	0.092307692	0.056179775	0.150943396	0.056872038		K02391	0	0.107623318	0.106382979	0.037383178	0.210526316	0.092307692	0.056179775	0.150943396	0.056872038		K02391	0	0.099547511	0.097826087	0.028708134	0.200626959	0.0859375	0.045977011	0.134615385	0.04784689		K02391	0	0.1003861	0.098214286	0.029850746	0.196078431	0.087227414	0.047169811	0.142857143	0.053846154
K02392	0.05	0.242152466	0.287234043	0.130841121	0.414860681	0.146153846	0.224719101	0.20754717	0.104265403		K02392	0.05	0.242152466	0.287234043	0.130841121	0.414860681	0.146153846	0.224719101	0.20754717	0.104265403		K02392	0.033613445	0.235294118	0.282608696	0.124401914	0.413793103	0.140625	0.218390805	0.192307692	0.09569378		K02392	0.042253521	0.231660232	0.267857143	0.119402985	0.387254902	0.137071651	0.216981132	0.196428571	0.1
K02393	0	0	0.010638298	0.028037383	0	0	0.06741573	0.018867925	0		K02393	0	0	0.010638298	0.028037383	0	0	0.06741573	0.018867925	0		K02393	0	0	0.010869565	0.028708134	0	0	0.068965517	0.019230769	0		K02393	0	0	0.008928571	0.02238806	0	0	0.066037736	0.017857143	0
K02394	0.016666667	0.053811659	0.042553191	0.074766355	0.018575851	0.007692308	0.078651685	0.037735849	0		K02394	0.016666667	0.053811659	0.042553191	0.074766355	0.018575851	0.007692308	0.078651685	0.037735849	0		K02394	0.016806723	0.054298643	0.043478261	0.076555024	0.018808777	0.0078125	0.08045977	0.038461538	0		K02394	0.014084507	0.046332046	0.026785714	0.059701493	0.009803922	0.00623053	0.066037736	0.035714286	0
K02395	0.166666667	0.071748879	0.095744681	0.121495327	0.061919505	0.069230769	0.08988764	0.188679245	0.075829384		K02395	0.166666667	0.071748879	0.095744681	0.121495327	0.061919505	0.069230769	0.08988764	0.188679245	0.075829384		K02395	0.168067227	0.07239819	0.097826087	0.124401914	0.062695925	0.0703125	0.091954023	0.192307692	0.076555024		K02395	0.154929577	0.061776062	0.089285714	0.111940299	0.053921569	0.062305296	0.08490566	0.178571429	0.069230769
K02396	0.016666667	0.125560538	0.159574468	0.065420561	0.346749226	0.123076923	0.056179775	0.283018868	0.113744076		K02396	0.016666667	0.125560538	0.159574468	0.065420561	0.346749226	0.123076923	0.056179775	0.283018868	0.113744076		K02396	0.016806723	0.126696833	0.163043478	0.066985646	0.363636364	0.125	0.057471264	0.288461538	0.114832536		K02396	0	0.092664093	0.107142857	0.037313433	0.210784314	0.080996885	0.037735849	0.25	0.084615385
K02397	0.016666667	0.053811659	0.021276596	0.028037383	0.117647059	0.053846154	0.011235955	0.037735849	0.028436019		K02397	0.016666667	0.053811659	0.021276596	0.028037383	0.117647059	0.053846154	0.011235955	0.037735849	0.028436019		K02397	0.016806723	0.054298643	0.02173913	0.028708134	0.119122257	0.0546875	0.011494253	0.038461538	0.028708134		K02397	0.014084507	0.046332046	0.008928571	0.02238806	0.088235294	0.043613707	0	0.035714286	0.023076923
K02400	0.066666667	0.269058296	0.510638298	0.336448598	0.718266254	0.253846154	0.269662921	0.245283019	0.113744076		K02400	0.066666667	0.269058296	0.510638298	0.336448598	0.718266254	0.253846154	0.269662921	0.245283019	0.113744076		K02400	0.067226891	0.280542986	0.532608696	0.354066986	0.752351097	0.265625	0.275862069	0.25	0.114832536		K02400	0.042253521	0.185328185	0.3125	0.194029851	0.397058824	0.15576324	0.169811321	0.214285714	0.076923077
K02401	0.033333333	0.188340807	0.340425532	0.102803738	0.507739938	0.192307692	0.179775281	0.226415094	0.104265403		K02401	0.033333333	0.188340807	0.340425532	0.102803738	0.507739938	0.192307692	0.179775281	0.226415094	0.104265403		K02401	0.033613445	0.190045249	0.358695652	0.105263158	0.532915361	0.203125	0.183908046	0.230769231	0.105263158		K02401	0.028169014	0.162162162	0.276785714	0.082089552	0.401960784	0.161993769	0.150943396	0.214285714	0.084615385
K02404	0	0.080717489	0.042553191	0.028037383	0.198142415	0.084615385	0.033707865	0.113207547	0.047393365		K02404	0	0.080717489	0.042553191	0.028037383	0.198142415	0.084615385	0.033707865	0.113207547	0.047393365		K02404	0	0.081447964	0.043478261	0.028708134	0.206896552	0.0859375	0.034482759	0.115384615	0.04784689		K02404	0	0.061776062	0.026785714	0.014925373	0.142156863	0.062305296	0.018867925	0.089285714	0.038461538
K02405	0.033333333	0.143497758	0.244680851	0.093457944	0.445820433	0.146153846	0.101123596	0.264150943	0.085308057		K02405	0.033333333	0.143497758	0.244680851	0.093457944	0.445820433	0.146153846	0.101123596	0.264150943	0.085308057		K02405	0.033613445	0.14479638	0.25	0.09569378	0.463949843	0.1484375	0.103448276	0.269230769	0.086124402		K02405	0.028169014	0.138996139	0.232142857	0.089552239	0.421568627	0.137071651	0.094339623	0.25	0.076923077
K02406	0.083333333	0.771300448	1.489361702	0.476635514	2.712074303	0.876923077	0.471910112	1.169811321	0.597156398		K02406	0.083333333	0.771300448	1.489361702	0.476635514	2.712074303	0.876923077	0.471910112	1.169811321	0.597156398		K02406	0.067226891	0.751131222	1.47826087	0.468899522	2.670846395	0.8671875	0.459770115	1.153846154	0.583732057		K02406	0.070422535	0.67953668	1.241071429	0.402985075	2.147058824	0.741433022	0.405660377	1.125	0.523076923
K02407	0	0.044843049	0.085106383	0.018691589	0.167182663	0.046153846	0.02247191	0.150943396	0.028436019		K02407	0	0.044843049	0.085106383	0.018691589	0.167182663	0.046153846	0.02247191	0.150943396	0.028436019		K02407	0	0.045248869	0.086956522	0.019138756	0.169278997	0.046875	0.022988506	0.153846154	0.028708134		K02407	0	0.030888031	0.053571429	0.007462687	0.107843137	0.031152648	0.009433962	0.125	0.015384615
K02408	0	0	0	0	0	0	0.011235955	0	0		K02408	0	0	0	0	0	0	0.011235955	0	0		K02408	0	0	0	0	0	0	0.011494253	0	0		K02408	0	0	0	0	0	0	0.009433962	0	0
K02409	0.016666667	0.044843049	0.063829787	0.056074766	0.043343653	0.023076923	0.08988764	0.037735849	0.018957346		K02409	0.016666667	0.044843049	0.063829787	0.056074766	0.043343653	0.023076923	0.08988764	0.037735849	0.018957346		K02409	0.016806723	0.045248869	0.065217391	0.057416268	0.043887147	0.0234375	0.091954023	0.038461538	0.019138756		K02409	0	0.030888031	0.044642857	0.037313433	0.024509804	0.012461059	0.056603774	0.017857143	0.007692308
K02410	0.016666667	0.161434978	0.340425532	0.14953271	0.452012384	0.184615385	0.146067416	0.20754717	0.085308057		K02410	0.016666667	0.161434978	0.340425532	0.14953271	0.452012384	0.184615385	0.146067416	0.20754717	0.085308057		K02410	0.016806723	0.162895928	0.347826087	0.153110048	0.457680251	0.1875	0.149425287	0.211538462	0.086124402		K02410	0.014084507	0.138996139	0.294642857	0.119402985	0.37254902	0.15576324	0.122641509	0.196428571	0.069230769
K02411	0	0	0.010638298	0.009345794	0	0.007692308	0.02247191	0.018867925	0.009478673		K02411	0	0	0.010638298	0.009345794	0	0.007692308	0.02247191	0.018867925	0.009478673		K02411	0	0	0.010869565	0.009569378	0	0.0078125	0.022988506	0.019230769	0.009569378		K02411	0	0	0.008928571	0.007462687	0	0.00623053	0.018867925	0.017857143	0.007692308
K02412	0.05	0.286995516	0.478723404	0.308411215	0.724458204	0.246153846	0.213483146	0.188679245	0.113744076		K02412	0.05	0.286995516	0.478723404	0.308411215	0.724458204	0.246153846	0.213483146	0.188679245	0.113744076		K02412	0.050420168	0.298642534	0.510869565	0.325358852	0.764890282	0.2578125	0.218390805	0.192307692	0.114832536		K02412	0.028169014	0.231660232	0.366071429	0.223880597	0.514705882	0.186915888	0.160377358	0.160714286	0.092307692
K02414	0	0	0	0	0.00619195	0	0	0	0		K02414	0	0	0	0	0.00619195	0	0	0	0		K02414	0	0	0	0	0.006269592	0	0	0	0		K02414	0	0	0	0	0	0	0	0	0
K02415	0.016666667	0.00896861	0.031914894	0.018691589	0.00619195	0.007692308	0.04494382	0.018867925	0		K02415	0.016666667	0.00896861	0.031914894	0.018691589	0.00619195	0.007692308	0.04494382	0.018867925	0		K02415	0.016806723	0.009049774	0.032608696	0.019138756	0.006269592	0.0078125	0.045977011	0.019230769	0		K02415	0.014084507	0.007722008	0.026785714	0.014925373	0.004901961	0.00623053	0.047169811	0.017857143	0
K02416	0.033333333	0.143497758	0.265957447	0.121495327	0.371517028	0.138461538	0.168539326	0.226415094	0.09478673		K02416	0.033333333	0.143497758	0.265957447	0.121495327	0.371517028	0.138461538	0.168539326	0.226415094	0.09478673		K02416	0.033613445	0.14479638	0.27173913	0.124401914	0.382445141	0.140625	0.172413793	0.230769231	0.09569378		K02416	0.028169014	0.123552124	0.232142857	0.097014925	0.308823529	0.118380062	0.141509434	0.214285714	0.084615385
K02417	0.033333333	0.188340807	0.319148936	0.14953271	0.526315789	0.176923077	0.134831461	0.264150943	0.075829384		K02417	0.033333333	0.188340807	0.319148936	0.14953271	0.526315789	0.176923077	0.134831461	0.264150943	0.075829384		K02417	0.033613445	0.190045249	0.326086957	0.153110048	0.539184953	0.1796875	0.137931034	0.269230769	0.076555024		K02417	0.028169014	0.185328185	0.330357143	0.164179104	0.539215686	0.180685358	0.141509434	0.267857143	0.076923077
K02419	0.033333333	0.188340807	0.319148936	0.186915888	0.526315789	0.146153846	0.168539326	0.188679245	0.075829384		K02419	0.033333333	0.188340807	0.319148936	0.186915888	0.526315789	0.146153846	0.168539326	0.188679245	0.075829384		K02419	0.033613445	0.190045249	0.326086957	0.19138756	0.545454545	0.1484375	0.172413793	0.192307692	0.076555024		K02419	0.028169014	0.177606178	0.303571429	0.179104478	0.495098039	0.137071651	0.160377358	0.178571429	0.069230769
K02420	0.016666667	0.107623318	0.085106383	0.056074766	0.229102167	0.107692308	0.06741573	0.188679245	0.056872038		K02420	0.016666667	0.107623318	0.085106383	0.056074766	0.229102167	0.107692308	0.06741573	0.188679245	0.056872038		K02420	0.016806723	0.108597285	0.086956522	0.057416268	0.231974922	0.109375	0.068965517	0.192307692	0.057416268		K02420	0.014084507	0.115830116	0.098214286	0.067164179	0.294117647	0.124610592	0.08490566	0.196428571	0.061538462
K02421	0.016666667	0.071748879	0.106382979	0.046728972	0.117647059	0.046153846	0.04494382	0.056603774	0.047393365		K02421	0.016666667	0.071748879	0.106382979	0.046728972	0.117647059	0.046153846	0.04494382	0.056603774	0.047393365		K02421	0.016806723	0.07239819	0.108695652	0.04784689	0.119122257	0.046875	0.045977011	0.057692308	0.04784689		K02421	0.014084507	0.061776062	0.098214286	0.037313433	0.107843137	0.043613707	0.037735849	0.053571429	0.046153846
K02422	0.016666667	0.071748879	0.053191489	0.018691589	0.148606811	0.069230769	0.033707865	0.169811321	0.037914692		K02422	0.016666667	0.071748879	0.053191489	0.018691589	0.148606811	0.069230769	0.033707865	0.169811321	0.037914692		K02422	0.016806723	0.07239819	0.054347826	0.019138756	0.150470219	0.0703125	0.034482759	0.173076923	0.038277512		K02422	0.014084507	0.077220077	0.053571429	0.014925373	0.171568627	0.074766355	0.037735849	0.160714286	0.038461538
K02424	0.033333333	0.062780269	0.159574468	0.140186916	0.216718266	0.069230769	0.078651685	0.132075472	0.123222749		K02424	0.033333333	0.062780269	0.159574468	0.140186916	0.216718266	0.069230769	0.078651685	0.132075472	0.123222749		K02424	0.016806723	0.054298643	0.152173913	0.133971292	0.213166144	0.0625	0.068965517	0.115384615	0.114832536		K02424	0.028169014	0.054054054	0.142857143	0.126865672	0.196078431	0.062305296	0.075471698	0.125	0.115384615
K02426	0.266666667	0.233183857	0.212765957	0.261682243	0.117647059	0.2	0.224719101	0.283018868	0.142180095		K02426	0.266666667	0.233183857	0.212765957	0.261682243	0.117647059	0.2	0.224719101	0.283018868	0.142180095		K02426	0.268907563	0.235294118	0.217391304	0.267942584	0.119122257	0.203125	0.229885057	0.288461538	0.14354067		K02426	0.295774648	0.247104247	0.241071429	0.291044776	0.132352941	0.218068536	0.254716981	0.285714286	0.153846154
K02427	0.05	0.089686099	0.063829787	0.074766355	0.024767802	0.038461538	0.123595506	0.056603774	0.009478673		K02427	0.05	0.089686099	0.063829787	0.074766355	0.024767802	0.038461538	0.123595506	0.056603774	0.009478673		K02427	0.050420168	0.090497738	0.065217391	0.076555024	0.02507837	0.0390625	0.126436782	0.057692308	0.009569378		K02427	0.042253521	0.084942085	0.0625	0.074626866	0.024509804	0.037383178	0.122641509	0.053571429	0.007692308
K02428	0.833333333	0.977578475	0.957446809	0.813084112	0.916408669	0.807692308	0.831460674	0.981132075	0.881516588		K02428	0.833333333	0.977578475	0.957446809	0.813084112	0.916408669	0.807692308	0.831460674	0.981132075	0.881516588		K02428	0.87394958	1.031674208	1.02173913	0.870813397	0.971786834	0.859375	0.885057471	1.038461538	0.928229665		K02428	0.85915493	0.980694981	0.973214286	0.835820896	0.921568627	0.816199377	0.858490566	0.982142857	0.9
